survey_id,customer_key,survey_date,nps_score,category,comment
494,684,2025-09-06,8,Kundenservice,
495,4994,2025-10-13,8,Produkt,Leistung könnte besser sein
496,2099,2025-12-07,7,Gesamtzufriedenheit,Nichts Besonderes
497,6994,2025-05-15,5,Kundenservice,
498,10869,2025-09-19,6,Produkt,
499,1432,2025-05-29,6,Kundenservice,Unfreundlich am Telefon
500,3143,2025-06-06,10,Kundenservice,
501,18535,2025-01-19,9,Preis-Leistung,
502,13674,2024-10-01,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
503,9379,2025-12-28,9,Preis-Leistung,
504,1470,2024-09-04,10,Preis-Leistung,Preis stimmt
505,18170,2025-06-16,8,Preis-Leistung,Vergleichbar mit anderen
506,15565,2024-04-29,8,Produkt,
507,6334,2025-05-23,9,Gesamtzufriedenheit,Alles bestens
508,8754,2025-08-08,9,Kundenservice,
509,3080,2025-09-29,5,Installation,Chaos bei der Installation
510,8414,2025-05-04,10,Kundenservice,Schnelle Hilfe erhalten
511,1784,2024-04-11,5,App & Digital,Login funktioniert nicht
512,15019,2025-05-18,5,Preis-Leistung,Versteckte Kosten
513,4608,2025-06-04,7,Preis-Leistung,Etwas teuer
514,5986,2024-02-23,5,App & Digital,App nicht nutzbar
515,16982,2024-06-29,7,App & Digital,Funktioniert meistens
516,3194,2024-04-10,7,Gesamtzufriedenheit,
517,17115,2024-04-08,7,Produkt,Leistung könnte besser sein
518,18037,2024-08-25,10,App & Digital,
519,18760,2024-07-22,6,Gesamtzufriedenheit,Schlechte Erfahrung
520,4743,2025-10-02,5,App & Digital,
521,420,2024-05-23,10,Preis-Leistung,Preis stimmt
522,17849,2024-06-27,9,Installation,Termingerecht fertig
523,13120,2024-04-07,5,Gesamtzufriedenheit,Erwartungen nicht erfüllt
524,11401,2025-08-29,7,App & Digital,Design veraltet
525,2894,2025-06-18,9,Produkt,Smart Meter sehr nützlich
526,12804,2025-01-09,9,Preis-Leistung,Preis stimmt
527,3045,2025-12-31,10,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
528,7083,2025-11-17,8,Installation,"War okay, nichts Besonderes"
529,9385,2025-01-05,9,Kundenservice,Schnelle Hilfe erhalten
530,11329,2025-08-13,9,App & Digital,
531,12145,2024-09-05,10,Gesamtzufriedenheit,
532,14192,2024-01-02,7,Kundenservice,
533,8443,2024-03-11,3,App & Digital,
534,16746,2025-08-17,10,Installation,
535,6556,2024-10-30,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
536,9081,2024-05-07,8,Produkt,Leistung könnte besser sein
537,6447,2024-12-23,8,Produkt,
538,18717,2025-10-10,10,Gesamtzufriedenheit,
539,5476,2024-01-13,6,Installation,Nachbesserung nötig
540,15692,2024-10-02,9,Kundenservice,Schnelle Hilfe erhalten
541,2176,2024-10-06,7,Preis-Leistung,Vergleichbar mit anderen
542,16444,2025-10-16,4,App & Digital,Keine Echtzeit-Daten
543,7697,2024-04-26,4,Kundenservice,
544,16955,2025-07-12,9,Kundenservice,Problemlos gelöst
545,3409,2024-10-11,9,Kundenservice,Schnelle Hilfe erhalten
546,4465,2024-04-08,8,Installation,Hat etwas gedauert
547,12348,2025-02-01,5,Produkt,
548,14448,2024-09-12,5,Produkt,Defekt nach kurzer Zeit
549,7344,2024-01-25,6,Produkt,Qualität mangelhaft
550,16362,2025-05-02,7,Preis-Leistung,Vergleichbar mit anderen
551,11502,2024-03-15,8,Installation,
552,10431,2025-03-22,3,App & Digital,
553,13155,2025-01-23,7,Preis-Leistung,Vergleichbar mit anderen
554,13243,2024-07-28,10,Installation,Termingerecht fertig
555,4827,2024-10-26,9,Installation,Termingerecht fertig
556,17248,2025-02-25,9,Produkt,
557,10535,2024-03-07,7,Installation,Hat etwas gedauert
558,2524,2025-10-13,10,Produkt,
559,14526,2025-09-21,5,Preis-Leistung,Preiserhöhung nicht akzeptabel
560,16481,2025-09-18,0,Kundenservice,Keine Lösung erhalten
561,14928,2025-12-04,10,Installation,
562,2324,2025-05-18,8,Preis-Leistung,
563,18716,2025-03-24,6,Kundenservice,
564,3306,2024-09-08,9,Installation,
565,14125,2024-03-31,10,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
566,3698,2025-02-06,9,Installation,Handwerker sehr professionell
567,13468,2024-08-25,8,Gesamtzufriedenheit,Durchschnittlich
568,7835,2024-01-21,8,Installation,Hat etwas gedauert
569,6411,2024-04-09,10,Produkt,
570,17981,2025-04-13,5,Kundenservice,Niemand erreichbar
571,5310,2024-08-28,9,Produkt,
572,12028,2024-11-26,8,Preis-Leistung,
573,14214,2024-04-01,6,Preis-Leistung,Zu teuer
574,6532,2024-04-29,9,App & Digital,App funktioniert super
575,12408,2025-03-09,10,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
576,13059,2024-06-30,10,App & Digital,
577,969,2024-06-12,3,Produkt,Defekt nach kurzer Zeit
578,135,2024-04-10,7,Produkt,Funktioniert wie erwartet
579,12170,2024-06-14,9,App & Digital,Verbrauch immer im Blick
580,3656,2025-12-26,6,Kundenservice,Unfreundlich am Telefon
581,12740,2024-07-03,9,Preis-Leistung,
582,10411,2024-12-06,9,Produkt,Wärmepumpe spart enorm
583,16063,2025-12-21,8,Produkt,Ganz okay
584,13098,2024-02-12,10,Installation,Handwerker sehr professionell
585,2934,2024-04-02,3,Preis-Leistung,Versteckte Kosten
586,14502,2025-06-14,5,Installation,
587,19651,2025-09-20,10,App & Digital,App funktioniert super
588,7888,2025-01-21,8,Produkt,Funktioniert wie erwartet
589,14065,2025-12-05,8,Gesamtzufriedenheit,Nichts Besonderes
590,5615,2025-01-17,9,Produkt,Smart Meter sehr nützlich
591,7935,2025-04-30,8,Installation,Kleine Verzögerung
592,12643,2024-04-15,10,Gesamtzufriedenheit,
593,6665,2024-01-12,8,Produkt,
594,2692,2025-08-31,8,Gesamtzufriedenheit,
595,9086,2025-04-27,9,Kundenservice,Kompetente Beratung
596,18648,2024-09-04,9,App & Digital,Verbrauch immer im Blick
597,5201,2025-03-08,9,Gesamtzufriedenheit,
598,7680,2025-01-10,10,Kundenservice,Problemlos gelöst
599,4193,2025-05-07,10,Installation,Termingerecht fertig
600,13337,2024-07-14,9,App & Digital,Übersichtliches Portal
601,6525,2025-02-17,4,Kundenservice,Unfreundlich am Telefon
602,14807,2024-05-07,9,Produkt,
603,12142,2025-11-25,8,Preis-Leistung,
604,7434,2025-04-25,10,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
605,1463,2025-01-21,9,Kundenservice,Problemlos gelöst
606,941,2025-07-07,7,Gesamtzufriedenheit,Durchschnittlich
607,9877,2025-01-26,10,Gesamtzufriedenheit,Rundum zufrieden
608,15445,2024-11-08,6,App & Digital,Login funktioniert nicht
609,15164,2025-12-25,10,Produkt,
610,9255,2025-03-02,6,App & Digital,
611,2305,2025-04-24,1,Gesamtzufriedenheit,Schlechte Erfahrung
612,11915,2024-08-16,4,Installation,
613,17635,2024-05-20,7,Kundenservice,
614,7569,2025-09-27,9,Installation,
615,19932,2025-04-07,8,Gesamtzufriedenheit,
616,9146,2025-03-08,9,Installation,Handwerker sehr professionell
617,1867,2024-04-20,10,Kundenservice,Kompetente Beratung
618,15770,2024-07-08,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
619,17357,2024-12-29,7,Kundenservice,Lange Wartezeit am Telefon
620,16620,2024-07-09,10,Installation,Handwerker sehr professionell
621,1801,2025-03-05,8,Produkt,
622,16457,2025-02-07,7,Produkt,
623,15342,2024-04-22,3,Gesamtzufriedenheit,
624,10697,2024-02-22,2,App & Digital,Keine Echtzeit-Daten
625,14362,2025-07-10,3,Gesamtzufriedenheit,
626,8552,2024-01-25,6,App & Digital,Login funktioniert nicht
627,16002,2024-06-20,8,App & Digital,Design veraltet
628,13460,2025-02-26,5,Produkt,Störungen häufig
629,12518,2025-05-31,9,Kundenservice,Problemlos gelöst
630,14453,2024-12-14,9,Gesamtzufriedenheit,
631,477,2024-04-19,1,Gesamtzufriedenheit,Erwartungen nicht erfüllt
632,13402,2024-10-09,10,Kundenservice,Problemlos gelöst
633,7731,2024-10-29,7,App & Digital,App stürzt manchmal ab
634,3028,2025-07-06,9,Installation,Installation top organisiert
635,7899,2024-07-18,9,Preis-Leistung,
636,3332,2024-12-27,6,Preis-Leistung,Nicht transparent
637,10862,2025-04-14,7,Produkt,Ganz okay
638,8186,2025-01-04,0,App & Digital,App nicht nutzbar
639,3869,2025-01-01,8,Produkt,Leistung könnte besser sein
640,2361,2024-07-10,8,Preis-Leistung,Preis ist okay
641,19874,2024-02-03,8,App & Digital,Funktioniert meistens
642,15446,2025-08-21,10,Kundenservice,
643,12816,2024-01-05,8,App & Digital,Design veraltet
644,13371,2025-08-08,4,Kundenservice,Unfreundlich am Telefon
645,5135,2024-07-18,5,App & Digital,App nicht nutzbar
646,12890,2025-07-16,8,Kundenservice,Service war in Ordnung
647,19303,2024-09-09,10,Produkt,
648,4323,2025-07-05,10,Installation,
649,9843,2025-01-21,10,Produkt,Solaranlage läuft einwandfrei
650,16419,2024-03-15,5,Installation,Chaos bei der Installation
651,13690,2024-09-01,8,Preis-Leistung,Preis ist okay
652,9886,2024-03-17,8,Gesamtzufriedenheit,Durchschnittlich
653,6749,2024-01-16,7,Preis-Leistung,
654,12233,2024-05-28,10,Preis-Leistung,
655,1428,2024-05-27,9,Preis-Leistung,
656,6911,2025-06-06,3,Preis-Leistung,Zu teuer
657,12975,2025-11-06,2,Preis-Leistung,
658,8114,2025-06-06,10,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
659,3554,2024-10-01,9,Produkt,Smart Meter sehr nützlich
660,3651,2025-06-05,10,Kundenservice,Problemlos gelöst
661,19095,2025-05-16,2,Gesamtzufriedenheit,
662,6780,2025-01-03,9,App & Digital,Verbrauch immer im Blick
663,2758,2025-11-11,8,Produkt,
664,1040,2024-06-20,10,Produkt,Wärmepumpe spart enorm
665,11199,2024-10-28,8,Gesamtzufriedenheit,
666,14884,2024-10-08,7,Installation,Kleine Verzögerung
667,10572,2024-03-03,9,Installation,Installation top organisiert
668,11860,2024-05-09,4,Preis-Leistung,Nicht transparent
669,16572,2024-05-30,6,Kundenservice,Unfreundlich am Telefon
670,2150,2024-12-26,9,Gesamtzufriedenheit,Sehr zufrieden mit EPOWER
671,14574,2024-04-05,3,Gesamtzufriedenheit,Erwartungen nicht erfüllt
672,17691,2024-02-24,7,Produkt,Leistung könnte besser sein
673,9465,2024-11-21,10,Gesamtzufriedenheit,
674,10329,2024-11-01,10,Preis-Leistung,
675,136,2025-11-30,7,Installation,"War okay, nichts Besonderes"
676,13370,2025-10-07,0,Kundenservice,
677,10865,2025-08-30,3,Preis-Leistung,
678,18461,2025-12-14,10,App & Digital,Einfache Bedienung
679,1210,2025-02-21,9,App & Digital,
680,331,2025-03-30,10,Kundenservice,
681,9761,2024-05-31,5,Kundenservice,Niemand erreichbar
682,19944,2025-02-16,7,Kundenservice,Musste mehrfach anrufen
683,14876,2025-07-20,8,Installation,
684,11594,2024-08-17,6,Installation,
685,1248,2024-06-23,5,Gesamtzufriedenheit,Erwartungen nicht erfüllt
686,5333,2024-10-03,1,Gesamtzufriedenheit,
687,16528,2024-10-31,7,Kundenservice,
688,10105,2024-06-10,9,Installation,Termingerecht fertig
689,9750,2025-08-23,10,App & Digital,Übersichtliches Portal
690,6615,2025-07-11,6,App & Digital,Sehr langsam
691,18971,2025-10-24,9,Preis-Leistung,Günstiger als erwartet
692,14081,2024-01-09,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
693,2598,2025-02-01,2,Kundenservice,Niemand erreichbar
694,6506,2024-05-15,9,Gesamtzufriedenheit,
695,16956,2024-10-13,9,Produkt,Wallbox perfekt installiert
696,2624,2024-11-22,7,App & Digital,Funktioniert meistens
697,14,2024-05-04,1,Gesamtzufriedenheit,Bin enttäuscht
698,19025,2025-10-02,10,App & Digital,Verbrauch immer im Blick
699,18146,2024-05-09,9,App & Digital,App funktioniert super
700,2041,2024-08-13,9,Kundenservice,
701,8142,2025-08-06,10,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
702,8635,2025-01-03,8,App & Digital,Design veraltet
703,6227,2024-11-18,9,Kundenservice,Kompetente Beratung
704,6696,2025-09-09,9,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
705,8703,2024-07-18,7,App & Digital,Design veraltet
706,9222,2025-11-30,7,App & Digital,Funktioniert meistens
707,5792,2024-11-19,9,Gesamtzufriedenheit,Top Anbieter
708,16952,2025-09-20,5,Installation,
709,14910,2025-03-01,0,Preis-Leistung,Versteckte Kosten
710,14580,2024-04-13,10,Kundenservice,Schnelle Hilfe erhalten
711,3338,2025-11-04,7,Installation,
712,19686,2025-02-21,7,Kundenservice,Service war in Ordnung
713,10799,2025-03-19,8,App & Digital,Funktioniert meistens
714,17659,2025-05-26,9,Gesamtzufriedenheit,
715,7564,2024-10-26,8,App & Digital,Design veraltet
716,15261,2024-02-08,8,Kundenservice,Service war in Ordnung
717,14445,2024-05-11,6,Gesamtzufriedenheit,
718,17978,2024-12-25,1,App & Digital,Keine Echtzeit-Daten
719,2192,2024-07-24,8,Kundenservice,Lange Wartezeit am Telefon
720,1260,2024-05-03,10,App & Digital,App funktioniert super
721,14458,2025-03-05,7,Gesamtzufriedenheit,Im Großen und Ganzen okay
722,15349,2024-03-03,7,Kundenservice,
723,1326,2025-06-29,8,Produkt,Ganz okay
724,15116,2025-11-07,7,Produkt,
725,832,2025-03-10,10,Produkt,
726,12685,2024-07-11,8,Gesamtzufriedenheit,Im Großen und Ganzen okay
727,8725,2025-12-15,7,Produkt,Leistung könnte besser sein
728,15758,2025-04-10,6,Installation,
729,18672,2025-02-15,2,Kundenservice,
730,1469,2025-05-22,8,Produkt,
731,17050,2024-09-27,8,Kundenservice,Lange Wartezeit am Telefon
732,1201,2024-05-06,8,Gesamtzufriedenheit,
733,12843,2025-12-27,7,Installation,Hat etwas gedauert
734,3499,2024-05-19,9,Installation,Schnell und sauber
735,11504,2025-07-18,8,App & Digital,
736,441,2024-10-19,5,Preis-Leistung,Nicht transparent
737,17425,2025-12-29,8,App & Digital,
738,5300,2024-12-29,7,Installation,"War okay, nichts Besonderes"
739,5581,2024-03-20,2,Preis-Leistung,
740,18377,2025-10-12,0,App & Digital,Keine Echtzeit-Daten
741,18898,2024-01-05,9,Produkt,Wallbox perfekt installiert
742,12423,2025-11-14,8,Installation,Hat etwas gedauert
743,10114,2025-03-08,9,Installation,Termingerecht fertig
744,19725,2024-06-12,7,Preis-Leistung,Preis ist okay
745,11801,2024-03-14,10,Produkt,Solaranlage läuft einwandfrei
746,1958,2025-06-02,5,Produkt,Qualität mangelhaft
747,4622,2025-07-13,8,Preis-Leistung,
748,17302,2024-05-03,7,Preis-Leistung,Vergleichbar mit anderen
749,8844,2024-04-06,3,Preis-Leistung,Nicht transparent
750,1549,2025-06-10,9,Installation,Handwerker sehr professionell
751,13723,2025-02-17,10,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
752,6984,2025-05-20,9,App & Digital,Verbrauch immer im Blick
753,14206,2025-02-10,8,Kundenservice,Lange Wartezeit am Telefon
754,4363,2025-03-22,6,Kundenservice,
755,2941,2024-09-11,8,Installation,"War okay, nichts Besonderes"
756,8853,2025-03-02,7,Installation,"War okay, nichts Besonderes"
757,18712,2024-09-21,10,Gesamtzufriedenheit,
758,14390,2025-02-19,7,App & Digital,Design veraltet
759,9654,2024-11-02,5,Gesamtzufriedenheit,Bin enttäuscht
760,4602,2025-08-22,7,Preis-Leistung,Vergleichbar mit anderen
761,5834,2024-12-22,6,Gesamtzufriedenheit,Würde nicht erneut wählen
762,12412,2024-06-04,3,App & Digital,Sehr langsam
763,17602,2024-08-16,5,App & Digital,Login funktioniert nicht
764,9219,2024-09-26,10,Installation,Handwerker sehr professionell
765,19086,2025-11-20,6,Gesamtzufriedenheit,Würde nicht erneut wählen
766,2478,2024-09-19,10,Produkt,Smart Meter sehr nützlich
767,12263,2024-01-28,7,Produkt,
768,14394,2025-10-15,5,Kundenservice,Beschwerde ignoriert
769,1366,2024-10-01,0,Preis-Leistung,
770,11101,2025-10-21,9,App & Digital,
771,18195,2024-09-27,9,Preis-Leistung,Preis stimmt
772,15092,2025-04-20,8,App & Digital,Design veraltet
773,125,2024-06-11,8,App & Digital,Design veraltet
774,13677,2024-05-16,8,Kundenservice,Service war in Ordnung
775,4058,2024-06-11,6,Kundenservice,
776,7754,2025-10-12,10,App & Digital,
777,1524,2024-11-28,9,Preis-Leistung,
778,12345,2025-11-22,2,Produkt,
779,339,2025-02-17,0,Gesamtzufriedenheit,Bin enttäuscht
780,1192,2024-11-09,7,Kundenservice,Musste mehrfach anrufen
781,3368,2025-08-24,2,Kundenservice,Unfreundlich am Telefon
782,4346,2024-05-04,9,Preis-Leistung,Fairer Preis
783,10307,2024-06-09,3,Installation,Unsaubere Arbeit
784,15750,2025-01-11,0,Installation,Unsaubere Arbeit
785,11317,2024-10-25,7,App & Digital,Funktioniert meistens
786,9470,2024-01-15,8,Preis-Leistung,Vergleichbar mit anderen
787,15422,2025-07-11,8,App & Digital,Funktioniert meistens
788,4921,2025-10-22,4,Gesamtzufriedenheit,Erwartungen nicht erfüllt
789,9665,2025-12-06,10,App & Digital,
790,16284,2024-03-19,3,Kundenservice,Beschwerde ignoriert
791,7777,2024-10-04,5,Produkt,
792,19273,2024-10-09,4,Kundenservice,
793,2193,2025-05-16,7,Preis-Leistung,
794,11815,2025-02-21,1,Produkt,
795,555,2025-03-24,8,App & Digital,Funktioniert meistens
796,7189,2025-03-19,10,Kundenservice,Kompetente Beratung
797,12855,2024-10-29,4,Gesamtzufriedenheit,Würde nicht erneut wählen
798,9612,2024-03-07,7,Installation,
799,2233,2025-08-24,8,Installation,
800,1465,2024-06-22,8,Gesamtzufriedenheit,
801,3935,2024-05-06,9,Installation,Handwerker sehr professionell
802,17296,2024-11-27,10,Gesamtzufriedenheit,Alles bestens
803,12098,2024-02-12,6,Kundenservice,
804,11336,2024-09-22,1,Installation,Chaos bei der Installation
805,19266,2024-06-13,7,Kundenservice,Musste mehrfach anrufen
806,13497,2024-02-27,6,Installation,
807,2559,2025-09-01,6,Kundenservice,
808,13723,2025-01-18,8,Produkt,
809,19867,2025-10-27,9,Kundenservice,
810,5783,2024-05-26,2,App & Digital,
811,12865,2025-09-14,7,Installation,Hat etwas gedauert
812,10709,2024-12-29,0,Gesamtzufriedenheit,Schlechte Erfahrung
813,7802,2025-09-02,4,Preis-Leistung,
814,3954,2025-09-03,9,Kundenservice,Kompetente Beratung
815,8333,2025-03-01,10,App & Digital,App funktioniert super
816,8232,2025-12-28,8,Produkt,Ganz okay
817,12359,2025-01-16,9,Preis-Leistung,
818,4864,2025-09-10,7,Kundenservice,Lange Wartezeit am Telefon
819,15261,2024-02-27,8,Gesamtzufriedenheit,
820,6970,2025-02-11,10,Installation,Handwerker sehr professionell
821,10344,2024-07-23,7,App & Digital,
822,10097,2025-04-26,0,Gesamtzufriedenheit,Schlechte Erfahrung
823,19517,2025-02-14,2,Produkt,
824,18707,2024-01-06,8,Gesamtzufriedenheit,Könnte besser sein
825,3467,2025-07-09,9,Installation,Termingerecht fertig
826,19914,2025-07-25,8,Gesamtzufriedenheit,
827,10622,2025-05-24,6,Installation,Nachbesserung nötig
828,3339,2024-01-14,9,Kundenservice,Schnelle Hilfe erhalten
829,5006,2025-03-10,6,Gesamtzufriedenheit,
830,17119,2024-08-03,8,Produkt,Leistung könnte besser sein
831,17261,2025-10-07,4,Gesamtzufriedenheit,Schlechte Erfahrung
832,5843,2024-06-26,8,Gesamtzufriedenheit,
833,11295,2025-02-25,10,App & Digital,Übersichtliches Portal
834,7071,2024-08-15,0,Installation,Nachbesserung nötig
835,9198,2024-07-30,7,Gesamtzufriedenheit,
836,14146,2025-11-12,10,App & Digital,Verbrauch immer im Blick
837,6317,2025-08-20,9,Gesamtzufriedenheit,
838,7718,2024-10-23,10,App & Digital,
839,18488,2024-07-30,8,Produkt,Leistung könnte besser sein
840,5436,2024-04-27,9,Gesamtzufriedenheit,Rundum zufrieden
841,6838,2025-04-07,2,Preis-Leistung,
842,18974,2025-09-21,9,Preis-Leistung,Gutes Preis-Leistungs-Verhältnis
843,18809,2024-03-31,4,Installation,Unsaubere Arbeit
844,2016,2024-04-13,0,Installation,
845,19496,2025-10-25,4,Kundenservice,
846,7581,2025-10-20,0,Installation,Nachbesserung nötig
847,2190,2025-07-06,8,Produkt,Funktioniert wie erwartet
848,4840,2024-06-09,8,App & Digital,Funktioniert meistens
849,19254,2025-10-14,6,Produkt,
850,13859,2025-10-17,8,Produkt,Ganz okay
851,7570,2024-10-16,9,Preis-Leistung,Preis stimmt
852,3197,2025-10-16,8,Kundenservice,Lange Wartezeit am Telefon
853,9360,2025-07-28,7,Kundenservice,Musste mehrfach anrufen
854,18112,2025-03-06,8,Installation,Kleine Verzögerung
855,15129,2025-06-11,9,Produkt,Wärmepumpe spart enorm
856,12566,2025-01-17,4,App & Digital,
857,11973,2024-08-25,5,App & Digital,App nicht nutzbar
858,2618,2024-05-25,8,Kundenservice,Service war in Ordnung
859,7517,2024-10-31,7,Gesamtzufriedenheit,
860,4987,2024-03-21,9,Preis-Leistung,
861,17464,2024-10-16,10,Preis-Leistung,Günstiger als erwartet
862,15511,2025-11-19,0,Gesamtzufriedenheit,
863,11678,2025-03-18,1,Installation,Nachbesserung nötig
864,19457,2024-04-02,4,Kundenservice,Unfreundlich am Telefon
865,14440,2025-03-29,9,Produkt,Smart Meter sehr nützlich
866,11255,2025-03-01,10,Gesamtzufriedenheit,Kann ich nur weiterempfehlen
867,5920,2025-07-22,7,Preis-Leistung,
868,6902,2025-01-14,8,Gesamtzufriedenheit,Könnte besser sein
869,10347,2025-11-06,4,App & Digital,Keine Echtzeit-Daten
870,8129,2024-11-03,8,Produkt,Ganz okay
871,10518,2025-12-15,0,Installation,
872,19023,2025-07-21,10,Installation,
873,15811,2024-02-21,5,Gesamtzufriedenheit,Würde nicht erneut wählen
874,5411,2024-09-25,9,Kundenservice,
875,4998,2025-10-16,4,Kundenservice,
876,15795,2025-10-19,4,Preis-Leistung,Nicht transparent
877,6178,2025-04-11,5,Gesamtzufriedenheit,Bin enttäuscht
878,6890,2024-10-21,5,App & Digital,App nicht nutzbar
879,17984,2025-03-22,7,Kundenservice,Lange Wartezeit am Telefon
880,9724,2024-02-22,8,Kundenservice,Lange Wartezeit am Telefon
881,7175,2024-01-16,10,App & Digital,Verbrauch immer im Blick
882,681,2024-05-31,6,Preis-Leistung,Versteckte Kosten
883,14355,2025-03-22,8,Gesamtzufriedenheit,Durchschnittlich
884,5000,2024-07-04,7,Produkt,Funktioniert wie erwartet
885,2877,2025-03-04,1,Installation,Chaos bei der Installation
886,7945,2024-01-16,5,App & Digital,Login funktioniert nicht
887,11644,2024-10-21,9,Preis-Leistung,
888,19872,2024-04-03,9,Preis-Leistung,Preis stimmt
889,10278,2024-01-20,9,Installation,
890,15399,2025-08-18,9,Produkt,Solaranlage läuft einwandfrei
891,7531,2024-03-18,8,Preis-Leistung,
892,17992,2025-03-31,6,Produkt,
893,8010,2024-08-30,7,Produkt,Leistung könnte besser sein
